genename,WT-Day5-EEC,KO-Day5-EEC,WT-Day5-SLEC,KO-Day5-SLEC,WT-Day8-EEC,KO-Day8-EEC,WT-Day8-SLEC,KO-Day8-SLEC,WT-Day8-MPEC,KO-Day8-MPEC
Psip1,270.8114426,308.9200242,408.953365,264.1587734,124.7403502,162.1252097,135.5848938,156.1931108,133.2146474,200.8025521
Pskh1,1.590929404,2.007359063,2.264220775,2.525825179,4.914200759,5.014896637,4.051154409,4.39410954,4.060199595,9.249756362
Psma1,5933.261198,4617.600892,4053.909171,4010.40423,2640.932584,3095.488347,2435.016574,2522.756423,2739.665421,2249.580888
Psma2,1976.810166,2099.377163,1600.714107,1938.785992,1486.246305,1762.850773,1298.43117,1399.013111,1556.114706,1582.680748
Psma3,429.4105924,440.4483849,334.6583771,390.2401773,259.1680239,280.0630364,249.595325,236.3931756,269.278628,266.9384417
Psma4,501.9306768,515.8307183,409.9051741,402.3010476,217.9492939,252.8492831,210.673936,196.6472885,220.5741892,228.0760467
Psma5,442.4005282,361.0966552,286.9671263,332.1858465,211.226984,246.456221,197.15055,212.4234302,227.5388273,214.8203674
Psma6,895.3288794,959.8995959,612.3136523,836.9478974,573.1614019,806.1029967,655.5967177,840.6691621,570.81751,692.9023847
Psma7,1057.030146,1136.286167,874.7655133,1139.82929,878.3162135,1007.646136,1008.806337,922.0925063,921.4795034,992.7465571
Psma8,4.849685481,1.286526704,3.424606916,0.541273749,0.777649644,0.714024491,0.174545753,0.457161913,0.405341011,0.481294104
Psmb1,2860.442818,3068.506421,2372.45258,2888.792725,3090.50914,3035.348844,2472.235096,2463.795707,3023.720726,2923.740176
Psmb10,248.9076169,335.5919837,219.4980678,441.1405261,601.1151438,721.8960992,767.1082154,745.0509951,670.9600114,683.1141584
Psmb2,1740.836875,1217.724351,859.2819826,1368.725869,1396.448735,1506.590291,1117.352198,1146.560925,1395.651564,1218.080223
Psmb3,654.9751004,426.5850434,282.1305651,525.7967964,749.4479984,701.6927221,630.835611,631.3433111,679.2147539,488.990694
Psmb4,261.0497415,307.9776275,308.5908531,366.344632,219.5101682,274.3636669,256.7262555,260.345559,214.6629335,260.7768958
Psmb5,16.43958625,16.89492123,14.68212722,20.9438135,13.22283028,19.1603196,17.10932643,15.94926298,14.25229653,18.92745893
Psmb6,1239.186122,1304.419768,987.2536331,1350.311485,1067.688228,1172.292027,1112.538934,1101.857806,1018.804331,1097.17049
Psmb7,17.09800985,15.92521898,9.733689666,15.74445969,7.893632036,12.16422639,8.721409315,11.02809304,9.426937414,10.16962292
Psmb8,355.5203346,450.1543315,332.0397086,518.3751651,512.1469422,684.5084823,537.686679,549.2159941,600.9311549,771.1687415
Psmb9,81.08789351,109.5587017,75.91337064,139.3251169,139.3077064,189.5788518,165.2078467,182.5087337,150.8508076,160.4185134
Psmc1,163.518479,156.0526686,118.3160248,135.419556,45.1205065,72.8541692,67.1795459,72.87884493,51.5019995,67.70409412
Psmc2,147.052284,150.3081039,94.1478642,131.2375535,67.75136627,89.82382215,95.46322268,98.13743845,71.40342903,84.95602772
Psmc3,18.51934479,22.19869276,19.78143611,24.78566552,11.4113416,13.98082817,14.17569381,13.82498615,10.89678466,16.16022953
Psmc3ip,8.358483834,7.248834598,8.093052318,6.921272125,1.948793371,2.509338464,1.936015369,1.82887718,1.886004768,1.963359315
Psmc4,142.2699717,144.3760444,107.7857893,164.1192576,85.94984807,121.3341483,160.4456533,155.0265358,92.35123979,105.0401364
Psmc5,43.03889247,47.11748808,30.08047192,58.49092217,32.11898593,43.76627704,44.70346042,44.58158443,34.63894882,49.06273497
Psmc6,1560.599613,1337.662455,1237.991074,842.4470534,388.6321246,454.5089604,389.7724723,375.8726758,451.2657728,458.7998866
Psmd1,67.53713503,56.04475827,62.24007364,51.87004543,12.9392315,17.95122254,12.81761641,17.3368147,12.71795738,20.44290226
Psmd10,166.3259453,215.5894408,142.4032624,195.6903994,173.8593693,191.1642407,213.7875354,188.3978644,175.2970809,169.422658
Psmd11,165.0898231,136.8092073,109.6368486,136.6503418,80.35585682,106.2218737,112.64268,107.8808958,92.42139548,91.11897432
Psmd12,307.3780073,279.6457032,277.0867037,256.4967736,91.46408451,117.6387486,124.4939542,116.2564539,92.89393602,123.378882
Psmd13,29.23554324,27.17549568,24.05007575,40.39654984,21.30614263,31.62889226,40.88090096,41.48972544,21.50737351,30.91825185
Psmd14,253.3045946,273.1171186,240.9311332,263.8385147,98.33073407,124.4494438,118.4020379,117.4907916,96.38557865,115.4141221
Psmd2,36.78713502,41.50579792,54.39874672,44.33828552,19.41139578,20.15459325,19.16745977,20.33503002,15.8168016,25.29604051
Psmd3,23.60692799,23.68731548,37.49443143,27.14927204,9.635256713,11.61425855,8.805445507,9.100655939,9.117055916,17.26632676
Psmd4,69.25026235,81.74465076,65.75547044,106.7485468,106.8961234,153.6919184,183.844188,172.5583804,125.4478382,154.2363616
Psmd5,789.943034,536.6473417,324.10757,466.0196763,274.6909534,351.9913344,369.3980413,369.1468118,354.5755248,286.2513658
Psmd6,257.6983703,236.397522,186.3962372,190.4610143,90.06458125,107.0341198,100.3182491,94.84520276,97.24826627,101.9065539
Psmd7,181.4852137,160.373815,146.3352858,151.1892799,73.41368559,96.32556227,85.85054378,87.72758975,78.9998282,108.7945353
Psmd8,478.4134469,419.5729377,353.0249879,508.5893739,593.5742537,767.1447035,780.9821534,810.9752618,605.4965578,506.5051798
Psmd9,47.59912654,51.88218182,51.09098372,63.29509962,40.46896399,50.03274977,54.53686641,46.71695642,46.34137805,43.55553418
Psme1,174.9245947,276.7751473,227.6416165,310.0142457,285.3136524,350.8663027,277.3702281,276.8010693,302.7978083,415.8155562
Psme2,811.2205983,1218.731578,777.5419101,1283.333025,1503.782948,1577.08921,1192.872162,1130.949286,1549.071827,1474.234035
Psme2b,47.53852647,60.29938312,53.71017509,69.56557238,76.71726283,81.74739368,61.08852635,53.78214991,74.21464356,81.31198655
Psme3,195.7206252,152.8058527,161.3000093,168.8245267,81.7902442,92.49398965,84.05528169,88.16397256,85.45432266,115.355663
Psme4,142.3839546,161.8549518,188.2554806,155.2900641,75.54505474,84.53608541,77.61456102,90.47585626,67.62661428,108.0734009
Psmf1,97.47383471,65.13309659,46.82786571,92.01320851,129.0375774,165.9475472,160.88967,181.1102158,155.9553997,125.575545
Psmg1,114.4217156,139.9356388,61.85608546,83.65634653,48.97836765,76.41226536,45.96119117,48.39976833,57.2041774,83.29938846
Psmg2,804.7400731,495.6433548,423.3039071,436.2860778,403.7299629,410.0540886,354.9107992,290.9229704,522.5693743,494.5507349
Psmg3,11.2257953,13.55621097,10.89867942,16.35405025,12.96867578,13.79432984,15.35086999,11.06512531,14.00193497,15.05507841
Psmg4,49.46659549,44.48257021,40.28449614,45.61671431,60.33742337,49.4021371,43.45837558,41.27756091,54.58027612,49.19934646
Pspc1,36.41878098,33.5976746,61.54508895,29.04147134,10.73427127,8.039020518,7.369972888,10.78512647,8.867677672,13.51760808
Psph,71.224778,72.4421499,56.98098059,59.37464266,66.60449121,69.53532324,72.62487637,64.12227181,71.01462221,50.56704608
Psrc1,1.929767136,1.713255783,1.954186467,2.865102451,2.056785469,1.70053422,1.917587359,2.666536378,1.157656028,1.253584976
Pstk,32.82204601,24.94651371,26.33119859,31.88027459,49.8794979,46.51327417,45.42938713,48.91779424,47.06650138,40.84961167
Pstpip1,14.59303562,17.55586699,22.29221918,15.00201398,24.59385079,22.65025656,19.55394577,20.18195549,20.21361534,32.77729026
Ptar1,8.593299033,5.354133922,6.32725533,7.125969651,6.362383234,8.160221303,13.29699875,13.66072005,7.916097044,3.725038521
Ptbp1,29.51442154,18.80408182,12.33888812,26.18165926,9.607788617,19.08412945,13.75277503,18.78851693,11.54369132,18.27460061
Ptbp2,49.69161245,64.16636638,76.20522131,51.78914507,41.23482919,44.6807531,38.28560378,39.46856732,36.10983106,62.83177213
Ptbp3,667.4720905,819.5373211,1268.870232,766.5935481,446.1969701,368.7408377,364.865504,392.5242688,372.4401223,477.724369
Ptcd1,0.589576364,0.859837051,0.927776971,1.161872669,1.089145433,0.965574932,0.82414854,1.440655127,0.779502102,1.480809883
Ptcd2,134.4369355,98.97273014,67.89903102,93.94119318,72.97393131,96.26264113,103.6255512,96.67098573,102.939242,96.0106375
Ptcd3,29.99172991,20.31278409,15.13364314,17.41962139,7.723977531,10.23336578,10.33458312,11.46394188,9.514247465,11.11529157
Ptch1,36.03620811,30.67624917,58.0981709,34.60291885,16.79816065,14.93626778,12.78121372,13.24397191,14.24738583,23.6419451
Ptch2,0.047534572,0,0,0.017758012,0.603674614,0.198743838,0.073902434,0.13087075,0.036394369,0.08472734
Ptchd2,0.056923492,0,0,0.121362396,1.16474415,0.049430011,0.093589893,0.182392864,0.021791451,0.047224972
Ptdss1,14.519567,16.65148743,18.31814563,17.78311168,15.2762681,13.37806,13.53913447,15.74072251,12.983655,18.55512655
Ptdss2,1.475921425,1.054204046,2.367472689,1.60112239,2.105744022,1.765185494,1.333503149,1.463452373,1.813836935,2.309799779
Pten,145.8164674,98.7212486,151.0849401,69.02711736,63.17581688,69.63132867,62.8208401,83.75992171,75.94333362,79.95454713
Pter,1.883595549,1.395668391,1.504114004,1.283619394,0.46365284,0.312586802,0.473331169,0.493204678,0.359071869,0.30076682
Ptger1,0.996990765,1.242733767,1.497654175,1.733629544,2.252387033,2.874365523,1.458931381,2.486785796,2.031533585,4.227442123
Ptger2,10.36843735,12.14264938,9.233424972,6.815823988,7.468354897,8.764456006,3.317006038,4.314830996,9.656598455,12.98682969
Ptger4,22.88015694,34.45270464,56.60933712,56.60732953,24.22274924,21.61197691,21.55506305,25.48979413,18.49559699,25.00697405
Ptges,0,0,0,0.056662576,0.174075276,0.339943187,0.036413286,0.035482056,0.15591473,0.564860586
Ptges2,7.743466122,5.650641581,7.344862351,7.317437452,5.738499207,6.286377152,10.26450248,10.32530586,5.938333673,9.455746922
Ptges3,491.6546641,399.1011703,571.255856,260.2062439,131.0729538,119.4012975,99.38643979,104.9923051,158.847622,183.5758097
Ptges3l,1.688180684,2.469440121,0.68010924,2.270259843,0.786348819,0.991522669,0.547523744,0.786863944,0.689370286,3.297806468
Ptgfr,0.217733805,0.075142169,0,0,0.334511539,0.070901643,0.037446348,0.043603584,0.020838214,0
Ptgfrn,0.268349884,0.146325029,0.152873212,0.031652825,0.156856967,0.148130644,0,0.034484843,0.007331412,0.17936277
Ptgir,0.059023437,0.322634136,0.174645959,0.558153983,0.152911303,0.062921175,0,0.317996075,0.028622214,0.241972096
Ptgis,0,0,0,0,0.537396763,0.047057302,0.103526219,0.173260665,0,0.04257801
Ptgr1,15.69166584,16.80515049,28.50015499,24.93207274,5.096421637,5.289538887,9.105412419,8.100164597,3.046804346,5.33276536
Ptgr2,40.0467525,48.64209796,37.0473482,39.10562604,23.34462861,30.73216012,23.00259259,24.98954015,27.41086577,37.560057
Ptgs1,0.28975496,0.706956566,2.325247985,3.136952978,3.586831219,2.068825886,4.171977839,9.221865422,2.9459222,3.327826424
Ptgs2,0,0.055357046,0,0,0.262836533,0.121877143,0,0,0.092108757,0.142429963
Pth1r,0,0.017062775,0.052389414,0.041558424,0.10617251,0.20035673,0.207898936,0.838692715,0.014195402,0.057201226
Ptk2,0.267456448,0.388211559,0.190117886,0.226523067,0.371785913,0.272796282,0.057774637,0.511051987,0.16677933,0.339594409
Ptk2b,10.11853475,13.63627973,21.31468676,17.13642294,13.4884638,28.84327896,10.47467359,36.10936817,10.92493919,41.95229154
Ptk6,0.111937619,0.059315092,0,0,0.360016288,0.211632003,0,0.134294485,0.064179522,0
Ptk7,0,0,0.040655709,0.298466822,0.637765467,0.202605566,0.026751279,0.093449832,0.03363882,0.092247706
Ptma,243.2519813,325.0026871,749.8728712,315.3436814,65.50348317,71.57933928,45.54318278,53.96481679,51.47743134,93.86543253
Ptms,0.334470855,0.558255832,0.819916802,1.624442802,0.436241948,1.085872512,0.759340346,1.243917347,0.378201222,0.79469714
Ptov1,0.061555091,0.115341601,0.077012775,0.103008446,0.123524074,0.162543564,0.12962087,0.136370913,0.104985897,0.147439147
Ptp4a1,26.22880408,17.37593792,23.22152916,13.11779361,8.93712201,12.02226472,9.146239136,11.4316753,9.855177284,11.74116201
Ptp4a2,816.71207,1326.411793,1038.486391,879.0057265,628.3185597,864.3576792,618.2388445,685.4224748,640.3664729,1014.62292
Ptp4a3,2.838821615,4.853343658,4.48613831,8.681648962,9.132964334,11.69079896,13.54586611,15.89179051,7.269140044,10.93872099
Ptpdc1,0.07342447,0,0.040716513,0.021542139,0.052558124,0.118664999,0.00795536,0.097368276,0.014054178,0.119567751
Ptpmt1,18.94595463,14.0558966,16.30641977,12.69492604,17.25362031,26.39245502,17.4972197,21.78216774,21.24035867,27.64086415
Ptpn1,12.58302576,21.66800857,20.39226459,28.07906433,14.97115423,20.2153745,19.19188163,23.70285934,12.83871507,25.85571002
Ptpn11,23.16706013,37.30845184,45.97138894,34.12456814,21.6843163,20.4399732,11.26604485,15.47712306,16.28826515,26.7205063
Ptpn12,37.10271566,28.05306685,67.74805711,40.50452975,22.4599042,16.80515,27.60971125,33.441714,19.18482919,21.91549566
Ptpn13,2.142683939,2.298412093,3.494436684,1.666406261,2.44549387,1.932168096,1.575483155,1.618595856,1.919458936,2.999213535
Ptpn14,0.068570802,0.015776325,0.263994982,0.085905759,0.71690088,0.197381033,0.145052528,0.434003627,0.3434654,0.207330426
Ptpn18,8.979098553,14.83081239,12.27675526,30.96590974,74.94080433,74.33856085,62.62139622,62.80171063,73.89321445,88.21329809
Ptpn2,136.6929304,139.0837041,133.7434266,137.2455687,114.1200371,130.7349713,145.330221,135.7833738,134.680652,113.0996413
Ptpn21,0.277978055,0.221182434,0.629072418,0.303964622,0.587691945,0.79716715,0.656956838,0.607575345,0.637200533,0.515363435
Ptpn22,150.7662892,182.6036023,167.1987964,148.3706717,156.734686,192.7277784,151.7052378,171.3650232,154.5098152,218.8101662
Ptpn23,0.531554002,0.850909934,1.131724959,1.501420619,1.162500022,0.934722439,1.173711952,1.095840273,0.971150645,1.584092901
Ptpn3,7.444971134,3.455128495,9.892167805,1.965310509,4.158571283,1.539279846,1.269654177,1.054489005,3.4579216,2.885238962
Ptpn4,75.47974968,48.77852977,138.8238121,51.83686341,130.9404252,61.40282655,136.1588081,109.8363717,121.7621837,51.58958871
Ptpn5,0.422542824,0.046885392,0.350997547,0.19571701,0.058123441,0.066268279,0.008146155,0.108965607,0.010243512,0.0253282
Ptpn6,15.11133953,20.36500921,21.33340161,17.65795641,27.72486425,25.49886677,36.81228615,25.01644019,24.83966829,31.47601938
Ptpn7,30.54912461,48.28762426,52.6141741,48.89278515,21.99065616,27.16533179,16.14131254,21.14622347,16.48574797,39.18676746
Ptpn9,18.93837564,15.55004208,22.91346581,14.60008394,12.55019169,14.32084696,7.371225987,10.5074189,10.96864982,19.10348871
Ptpra,35.26876458,51.64456109,69.93555609,55.47097645,35.19530201,41.22630873,27.75960202,29.77981249,30.03133497,65.13105952
Ptprb,0.023508785,0.012458214,0.038251607,0,0.411079159,0.124954335,0.046935145,0.135503428,0.033785283,0.073700914
Ptprc,976.4522192,1682.712013,2250.300298,1895.777234,1324.71487,1394.521653,1160.617649,1373.295636,1232.047952,2051.039212
Ptprcap,283.3221812,268.7319295,144.9871767,371.9110548,686.7640297,918.2164205,763.824243,803.9070024,709.4116205,631.0885116
Ptprd,0.153798888,0.07575872,0.031014533,0,0.494391564,0.578050412,0.061538085,0.09882118,0.155247571,0.299143964
Ptpre,4.903666435,9.464065516,10.11732385,12.72216253,12.85045397,13.59065407,14.13247567,15.96124352,11.11564569,19.31660955
Ptprf,0,0.085157587,0.006131219,0.008106084,0.390729633,0.118112407,0.026271138,0.06623902,0.060302854,0.151746446
Ptprg,0.184352882,1.245614144,0.215788888,0.573229589,0.517446943,0.121758307,0.063760786,0.352816472,0.087616354,0.205881201
Ptprh,0,0,0,0,0.170113766,0.032759725,0,0.111358058,0.065269589,0.098542573
Ptprj,3.597098061,1.619673689,4.507944722,2.230716439,4.129947595,1.996072445,1.894359163,2.796021959,2.146922604,2.746243491
Ptprk,42.56762584,13.29954847,35.67897374,13.58409344,22.76381577,14.06377406,16.38968512,17.88108498,15.19233216,10.6138912
Ptprm,0,0,0.118430169,0,0.391867979,0.048098182,0.062645027,0.074380146,0,0.036054866
Ptprn,0.012092971,0,0,0.010405832,0.149478676,0.235158508,0.021652657,0.029250191,0.081564534,0.508387513
Ptprn2,0,0.054453254,0.010362978,0.015638198,0.225376863,0.078142626,0.044403445,0.093565239,0.115963538,0.056573934
Ptpro,0,0,0.074141083,0,0.284985478,0.075445242,0.077938471,0.175688178,0.041639815,0.202050573
Ptprq,0,0,0,0.015881298,0.337710506,0.144040726,0.038432464,0.182643177,0.032218341,0.06614236
Ptprr,0,0.021565499,0.012312366,0,0.446857035,0.147846883,0.018884262,0.032704425,0,0.103080314
Ptprs,1.389830292,1.774363571,2.096189084,1.395735168,1.085866561,1.53935158,0.566811264,1.010357562,0.846666695,2.888104055
Ptprt,0,0.0197183,0,0,0.38687693,0.054955498,0.049967002,0.097571072,0.024607005,0.055966183
Ptpru,0.059582609,0,0.02585281,0.195065236,0.767636786,0.151543264,0.090948457,0.201393808,0.039572827,0.108520527
Ptprv,0.108897227,0.139812847,0.112253555,0.137245412,0.391939881,0.206584038,0.131853469,0.148039683,0.131097858,0.298837827
Ptprz1,0,0.005506953,0.013526804,0,0.098022448,0.025499909,0.018606466,0.028760226,0.04878939,0.029786272
Ptrh1,0.932071514,1.570202036,0.258862878,0.830889398,0.326797655,1.146556742,0.403645938,0.666865029,0.545564371,1.409509375
Ptrh2,73.27525577,62.28141999,53.0152155,51.45524867,34.64152353,33.9240429,31.13097205,28.72542052,33.5386003,33.6449989
Ptrhd1,13.15559847,12.09842065,8.830634673,12.21016691,15.00059368,14.1672666,10.79575515,11.65629718,11.63868847,11.64004727
Pts,81.12703669,90.30344172,58.78212416,68.6643446,70.73065825,79.82376239,63.20446141,65.63119105,79.40025624,71.10746475
Pttg1,175.3724548,202.5459697,118.7417262,190.5814644,273.1256966,192.6600512,206.4286242,156.8519021,271.8067197,169.7892941
Pttg1ip,12.0088001,10.72801124,12.81109549,17.68453196,15.17079797,18.69046921,23.75192385,29.78909672,16.33456918,18.75473337
Puf60,8.178575234,9.780629071,12.35414247,12.89669991,7.974141435,7.939469212,9.19822527,10.06155003,6.761867673,10.52539935
Pum1,14.77440576,15.29097494,20.41336208,18.11098246,15.06672086,18.52031382,16.03063021,17.32104304,15.59722468,29.01290811
Pum2,225.8209065,251.7745998,295.0345381,214.4066054,137.03738,151.2697189,110.2701848,144.4919884,136.1970414,222.7617578
Pum3,58.98896204,43.87157965,37.2830019,35.42947327,24.08778785,31.23323641,29.12008947,29.0874637,32.35167083,37.379411
Pura,52.71295432,53.14212403,80.39252174,39.95525227,40.27179388,28.76834563,26.4690778,23.95276276,34.5990449,50.95422337
Purb,66.61879068,67.04151611,95.01250144,60.25312227,38.20160388,30.64646618,30.72199766,30.21438414,33.43565585,42.98663939
Purg,0.334038274,0.486262808,0.455795506,0.462086013,0.345579164,0.33220713,0.200239749,0.254901707,0.301349538,0.710442081
Pus1,1.307617899,1.013592691,1.700734034,1.144402437,0.706031139,0.794092457,0.526243536,0.648734708,0.782857048,1.409722555
Pus10,261.1916836,206.1134647,263.4032978,138.7755364,65.32765637,70.74052765,62.10564919,55.93533648,62.29722813,85.63392437
Pus3,5.449663018,4.588439221,3.791909845,3.738192467,3.962315736,4.211215402,4.355126213,4.446518747,5.261837006,4.353328569
Pus7,6.028654777,3.393591498,4.761082311,2.45728773,0.605236947,0.733980735,0.350522357,0.415659761,0.940526381,1.440240068
Pus7l,2.802767562,2.334716021,2.77939896,2.124738729,0.784454485,0.883270745,0.912577807,0.762845911,1.124893805,1.869578653
Pusl1,2.722857807,1.0180108,0.790046374,0.782855199,0.644738789,0.936957311,0.802748747,0.67964795,1.035364732,1.19214934
Pvr,4.146869636,2.766831894,5.007652029,3.300111783,8.180136797,4.717936508,9.421108369,7.327566647,7.099859829,9.855336708
Pvt1,3.428232366,3.108030597,3.019838092,3.154106349,4.824064436,5.029109154,3.499418647,2.540920852,5.183494101,6.228104085
Pwp1,28.90329117,23.4732938,23.76575686,20.10106933,7.99264299,10.11913809,8.638891675,8.793748336,8.814624039,11.56785832
Pwp2,3.8539381,3.095570412,5.048994464,3.709390879,2.316051664,1.163216603,1.093180821,1.080178438,1.633675731,2.661880534
Pwwp2a,8.088307615,7.430246382,12.95161834,7.049347698,5.667581771,4.548560831,5.192146959,4.545679155,5.829498356,6.430615071
Pwwp2b,0.066043323,0.045530567,0.029265305,0.081615297,0.260623206,0.0463641,0.024262829,0.079327978,0.007143908,0.05962826
Pxdn,0,0,0.024963077,0,0.156263843,0.05087465,0.008212798,0.149315289,0,0.045187907
Pxk,5.075145653,7.533564486,10.01167587,6.995234024,9.36918265,8.470763261,6.048254781,7.794237825,7.69209323,12.11770016
Pxmp2,1.721218635,2.267970973,1.437109632,3.013897175,1.859307156,1.679703997,2.548666724,2.748437217,1.407414433,1.220125049
Pxmp4,9.42059206,13.88471178,5.634362598,19.73062809,31.13351806,35.58170018,34.27550547,42.56121092,30.64135051,26.96390381
Pxn,1.188262882,1.548129125,1.650011818,2.020210196,1.310280865,1.435716899,1.229765591,1.624705107,1.078535849,1.779147675
Pxylp1,3.731732356,2.672487323,6.361886169,7.989090755,4.019468831,3.267106312,6.611284224,9.370222336,3.05077579,2.788376176
Pycard,289.9927146,359.6899422,375.0837255,491.0211871,421.059729,321.7827076,541.9124593,500.3707809,338.4441465,219.7997194
Pycr1,0.147374855,0.092853024,0.138352585,0.037845388,0.050702791,0.047568216,0.019535169,0.064856646,0.014061983,0.050687701
Pycr2,31.28749376,29.69569421,51.97066608,36.87873276,31.72348312,36.82638415,42.16625096,42.26013845,32.51461438,56.04631602
Pycrl,21.94213976,18.50784755,16.01166481,21.27196117,12.45681135,18.16952159,19.55242566,22.166617,13.37294629,15.38344808
Pygb,4.334576168,4.550753317,3.793829605,5.7177931,5.173778785,6.198088946,5.103707621,6.548560651,3.917136846,8.38928117
Pygl,0.077547946,0.07136691,0.512750537,0.479912673,1.655511359,0.60605491,0.751126097,0.869151036,0.312286693,1.102748729
Pygm,3.511196407,2.348424027,4.517720717,3.36489758,1.165566664,1.231320109,1.761334601,0.959275414,1.816396576,1.721905094
Pygo2,7.219438101,8.879094253,7.327423738,7.507418632,7.398823588,7.147405008,6.463910399,7.883142758,6.961263911,11.57682026
Pym1,6.075388735,5.725865637,2.844402621,6.01941267,7.108402957,15.0907173,9.838088849,16.3297321,7.675098322,14.6830075
Pyroxd1,2.583424576,2.230500645,1.400470559,2.466927758,1.649854973,2.319291317,2.596030357,3.113462672,1.990515795,1.824909425
Pyroxd2,0.011055389,0,0,0.008260166,0.208447419,0.062757259,0.064797118,0.058642257,0.045619196,0.041845496
Pyurf,50.35712162,27.52955284,21.08940943,24.75146754,43.71496776,45.52733909,37.30490619,35.54398321,53.95899551,46.91967188
Pzp,0.051041097,0.046972815,0.014422498,0,0.482185665,0.086592673,0.017556325,0.120081729,0.019539553,0.060540307
Qars,14.20073479,17.0122683,16.30218988,18.29537267,13.9151415,12.77271085,11.08572942,12.59523218,12.04905243,19.00491635
Qdpr,22.52327147,28.21293962,34.19355716,28.31465793,23.74158323,27.31691644,24.46595415,23.44910588,24.8797995,37.18667586
Qk,127.2441275,116.2378746,211.3018223,103.8739674,41.33852941,32.26310573,35.27993167,40.89222438,40.1059563,55.67135259
Qpct,4.219059832,1.273541885,2.295724457,1.493000002,7.209418011,2.230121602,4.137051516,1.164512392,18.8984942,5.758304551
Qpctl,2.108463473,1.855198922,1.957352786,3.066016124,2.100547731,3.1138232,2.974736486,2.378371827,2.075178625,2.689288865
Qprt,0.524111836,0.700148107,0.605493684,1.114435829,1.820489889,1.491713295,2.007936048,2.624045625,1.614706026,2.600371654
Qrfp,1.135909313,1.596165035,1.282475863,2.01600869,2.261800005,5.52045057,1.099587816,2.924355124,2.046932595,9.814632811
Qrich1,90.83991625,111.8077553,133.1206319,93.17047409,66.05941883,65.6030272,49.74835147,63.10710266,55.53026981,107.4212917
Qrich2,0.011383828,0,0.013706858,0.011180724,0.128703261,0.189322468,0.056459134,0.05771732,0.052795937,0.105708489
Qrsl1,11.39999174,9.495191745,8.293711086,9.24578895,5.188772,5.671794178,6.07246797,6.489033729,4.467954395,6.561121862
Qser1,0.49048165,1.665870651,0.441126008,1.097209431,0.409448628,0.276101413,0.178383638,0.429456241,0.200536837,1.086533349
Qsox1,0.136947525,0.563126827,0.58060588,0.493073385,0.971306526,0.673525227,0.647851944,0.612162268,0.712092326,0.988015686
Qsox2,1.758517387,1.220660848,1.756947735,1.321238615,1.254047408,1.172124793,0.893573117,0.613948928,1.568307831,3.030048154
Qtrt1,11.75185402,8.354421956,5.700067817,7.523688439,10.63299355,11.78941282,12.31085604,9.401722951,12.72218685,10.83143828
Qtrtd1,2.46133464,2.014111266,3.261897706,1.278883725,0.71016831,0.741836817,0.443013567,0.352770736,0.881247295,2.151588157
R3hcc1l,11.02127402,13.293005,10.69602153,13.29090714,11.97258674,10.70183863,12.15064076,15.39178394,12.0279802,14.09927256
R3hdm1,66.60124856,68.00805774,90.94037901,63.6840911,44.41989271,36.11035136,40.53189522,42.33612436,39.11237046,63.71664848
R3hdm2,3.242708645,4.563926933,8.029539814,6.839386214,4.209771193,6.608452578,3.85932666,4.774408208,3.959572065,7.688616368
R3hdm4,3.980507837,5.654268832,6.30233749,9.076879617,8.597978449,8.660164399,8.826201727,10.44806473,6.578501881,12.76726043
R74862,0.047062053,0.250277005,0.084106791,0.093304749,0.140373851,0.164799644,0.322053983,0.305645154,0.042577234,0.120489756
Rab10,111.3177514,120.8216572,145.7296689,101.0132776,72.27110408,75.74327011,72.10843226,73.75062526,75.41579783,91.91734714
Rab10os,7.275890081,9.235863113,10.52759404,10.93568253,11.3844829,15.0740739,14.65290724,18.04298696,11.35544971,18.75729638
Rab11a,117.7416099,107.4766702,126.5366117,126.1813504,138.5005201,137.4231944,160.9532915,135.8338844,133.6484508,113.5926857
Rab11b,52.28255574,83.60538544,106.6264404,111.9211484,91.7593664,111.9584895,118.2035454,138.515342,89.27759441,117.6145127
Rab11fip1,2.014122223,4.039502971,3.44363786,2.25531086,5.46896277,5.864611237,3.10228663,3.257088912,5.307147298,9.866444171
Rab11fip2,1.832843003,2.941499932,4.695833364,3.71926585,4.295340547,4.65195576,4.83889366,3.906889965,4.589905547,7.522729179
Rab11fip3,0.68388987,0.630156485,0.723793852,0.856659397,1.193696687,1.426653035,0.947805111,0.748974355,1.137074648,2.254489575
Rab11fip4,3.849469873,5.510882287,7.051771594,7.889658383,12.1370875,7.678740587,12.73988182,13.94141007,9.773281902,8.405413544
Rab11fip4os1,0.521017473,0.119308987,0.467705787,0.412940046,0.820005812,0.300327924,0,0.281283504,0.305562064,0.325484817
Rab11fip5,0,0,0.012318465,0,0.308906237,0.111598379,0.0183183,0.193445053,0.117274604,0.067204751
Rab12,7.714754159,8.165800259,10.49401568,7.737525394,8.314025811,9.185048585,6.914621978,8.786915992,8.270291477,12.10951064
Rab14,97.25892033,97.52005708,142.600578,94.45914372,72.73093665,68.10839104,82.55506996,85.73139604,68.01651793,92.11382477
Rab15,0,0,0.033237531,0.046748368,0.163791989,0.009860464,0.034433826,0.01002393,0.01082484,0.017843731
Rab18,37.04911982,35.38626074,48.17669048,31.16020482,23.9024766,27.72024129,29.81876338,28.32771022,26.82148096,31.90240091
Rab19,61.21778244,89.26296268,50.92067396,91.21365129,120.9819401,148.2992533,126.2369531,130.6959133,142.3625414,148.6791907
